Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,Standard Deviation,Generation,Experience type,Experience to level 100,Final Evolution,Catch Rate,Legendary,Mega Evolution,Alolan Form,Galarian Form,Against Normal,Against Fire,Against Water,Against Electric,Against Grass,Against Ice,Against Fighting,Against Poison,Against Ground,Against Flying,Against Psychic,Against Bug,Against Rock,Against Ghost,Against Dragon,Against Dark,Against Steel,Against Fairy,Height,Weight,BMI
474,Porygon-Z,Normal,Normal,"['Adaptability', 'Analytic', 'Download']",85,80,70,135,75,90,21.489661597046045,4,Medium Fast,1000000,True,30,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,34.0,42.0
475,Gallade,Psychic,Fighting,"['Justified', 'Steadfast']",68,125,65,65,115,80,24.506235034283737,4,Slow,1250000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.6,52.0,20.3
475,Mega Gallade,Psychic,Fighting,['Inner Focus'],68,165,95,65,115,110,33.590673308722664,6,Slow,1250000,True,45,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.6,56.4,22.0
476,Probopass,Rock,Steel,"['Magnet Pull', 'Sand Force', 'Sturdy']",60,55,145,75,150,40,43.66062299143245,4,Medium Fast,1000000,True,60,False,False,False,False,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.4,340.0,173.5
477,Dusknoir,Ghost,Ghost,"['Frisk', 'Pressure']",45,100,135,65,135,45,38.26987501068344,4,Fast,800000,True,45,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.2,106.6,22.0
478,Froslass,Ice,Ghost,"['Cursed Body', 'Snow Cloak']",70,80,70,80,70,110,14.142135623730953,4,Medium Fast,1000000,True,75,False,False,False,False,0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0,1.3,26.6,15.7
479,Rotom,Electric,Ghost,['Levitate'],50,50,77,95,77,91,17.78263822446552,4,Medium Fast,1000000,True,45,False,False,False,False,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,0.3,0.3,3.3
479,Rotom-Wash,Electric,Water,['Levitate'],50,65,107,105,107,86,22.276045928804827,4,Medium Fast,1000000,True,45,False,False,False,False,1.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3,0.3,3.3
479,Rotom-Heat,Electric,Fire,['Levitate'],50,65,107,105,107,86,22.276045928804827,4,Medium Fast,1000000,True,45,False,False,False,False,1.0,0.5,2.0,0.5,0.5,0.5,1.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5,0.3,0.3,3.3
479,Rotom-Mow,Electric,Grass,['Levitate'],50,65,107,105,107,86,22.276045928804827,4,Medium Fast,1000000,True,45,False,False,False,False,1.0,2.0,0.5,0.25,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,0.3,3.3
479,Rotom-Frost,Electric,Ice,['Levitate'],50,65,107,105,107,86,22.276045928804827,4,Medium Fast,1000000,True,45,False,False,False,False,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,3.3
479,Rotom-Fan,Electric,Flying,['Levitate'],50,65,107,105,107,86,22.276045928804827,4,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.3,0.3,3.3
480,Uxie,Psychic,Psychic,['Levitate'],75,75,130,75,130,95,24.60803843372233,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3,0.3,3.3
481,Mesprit,Psychic,Psychic,['Levitate'],80,105,105,105,105,80,11.78511301977579,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3,0.3,3.3
482,Azelf,Psychic,Psychic,['Levitate'],75,125,70,125,70,115,25.27625148017184,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3,0.3,3.3
483,Dialga,Steel,Dragon,"['Pressure', 'Telepathy']",100,120,120,150,100,90,19.72026594366539,4,Slow,1250000,True,3,True,False,False,False,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,5.4,683.0,23.4
484,Palkia,Water,Dragon,"['Pressure', 'Telepathy']",90,120,100,150,120,100,19.72026594366539,4,Slow,1250000,True,3,True,False,False,False,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,4.2,336.0,19.0
485,Heatran,Fire,Steel,"['Flame Body', 'Flash Fire']",91,90,106,130,106,77,16.743157806499145,4,Slow,1250000,True,3,True,False,False,False,0.5,1.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25,1.7,430.0,148.8
486,Regigigas,Normal,Normal,['Slow Start'],110,160,110,80,110,100,24.094720491334936,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.7,420.0,30.7
487,Giratina,Ghost,Dragon,"['Pressure', 'Telepathy']",150,100,120,100,120,90,19.72026594366539,4,Slow,1250000,True,3,True,False,False,False,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,4.5,750.0,37.0
487,Giratina-Origin,Dragon,Ghost,['Pressure'],150,120,100,120,100,90,19.72026594366539,4,Slow,1250000,True,3,True,False,False,False,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,6.9,650.0,13.7
488,Cresselia,Psychic,Psychic,['Levitate'],120,70,120,75,130,85,23.9791576165636,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,85.6,38.0
489,Phione,Water,Water,['Hydration'],80,80,80,80,80,80,0.0,4,Slow,1250000,True,30,True,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,3.1,19.4
490,Manaphy,Water,Water,['Hydration'],100,100,100,100,100,100,0.0,4,Slow,1250000,True,3,True,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,1.4,15.6
491,Darkrai,Dark,Dark,['Bad Dreams'],70,90,90,135,90,125,22.54624876411447,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.5,50.5,22.4
492,Shaymin,Grass,Grass,['Natural Cure'],100,100,100,100,100,100,0.0,4,Medium Slow,1059860,True,45,True,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,2.1,52.5
492,Shaymin-Sky,Grass,Flying,['Serene Grace'],100,103,75,120,75,127,19.949937343260004,4,Medium Slow,1059860,True,45,True,False,False,False,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,5.2,32.5
493,Arceus,Normal,Normal,['Multitype'],120,120,120,120,120,120,0.0,4,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.2,320.0,31.3
494,Victini,Psychic,Fire,['Victory Star'],100,100,100,100,100,100,0.0,5,Slow,1250000,True,3,True,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,0.4,4.0,25.0
495,Snivy,Grass,Grass,"['Contrary', 'Overgrow']",45,45,55,45,55,63,6.871842709362768,5,Medium Slow,1059860,False,45,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,8.1,22.5
496,Servine,Grass,Grass,"['Contrary', 'Overgrow']",60,60,75,60,75,83,9.227073690444271,5,Medium Slow,1059860,False,45,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,16.0,25.0
497,Serperior,Grass,Grass,"['Contrary', 'Overgrow']",75,75,95,75,95,113,14.317821063276352,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,63.0,5.8
498,Tepig,Fire,Fire,"['Blaze', 'Thick Fat']",65,63,45,45,45,45,8.975274678557506,5,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.5,9.9,39.6
499,Pignite,Fire,Fighting,"['Blaze', 'Thick Fat']",90,93,55,70,55,55,16.346933113652305,5,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.0,55.5,55.5
500,Emboar,Fire,Fighting,"['Blaze', 'Reckless']",110,123,65,100,65,65,23.94437999475729,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.6,150.0,58.6
501,Oshawott,Water,Water,"['Shell Armor', 'Torrent']",55,55,45,63,45,45,6.871842709362767,5,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,5.9,23.6
502,Dewott,Water,Water,"['Shell Armor', 'Torrent']",75,75,60,83,60,60,9.227073690444271,5,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,24.5,38.3
503,Samurott,Water,Water,"['Shell Armor', 'Torrent']",95,100,85,108,70,70,14.433756729740644,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.5,94.6,42.0
504,Patrat,Normal,Normal,"['Analytic', 'Keen Eye', 'Run Away']",45,55,39,35,39,42,6.370504951205464,5,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,11.6,46.4
505,Watchog,Normal,Normal,"['Analytic', 'Illuminate', 'Keen Eye']",60,85,69,60,69,77,8.906926143924924,5,Medium Fast,1000000,True,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,27.0,22.3
506,Lillipup,Normal,Normal,"['Pickup', 'Run Away', 'Vital Spirit']",45,60,45,25,45,55,10.96078869830492,5,Medium Slow,1059860,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4,4.1,25.6
507,Herdier,Normal,Normal,"['Intimidate', 'Sand Rush', 'Scrappy']",65,80,65,35,65,60,13.437096247164249,5,Medium Slow,1059860,False,120,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,14.7,18.1
508,Stoutland,Normal,Normal,"['Intimidate', 'Sand Rush', 'Scrappy']",85,110,90,45,90,80,19.507833184532707,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.2,61.0,42.4
509,Purrloin,Dark,Dark,"['Limber', 'Prankster', 'Unburden']",41,50,37,50,37,66,10.122856426040144,5,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.4,10.1,63.1
510,Liepard,Dark,Dark,"['Limber', 'Prankster', 'Unburden']",64,88,50,88,50,106,21.08448613449129,5,Medium Fast,1000000,True,90,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.1,37.5,31.0
511,Pansage,Grass,Grass,"['Gluttony', 'Overgrow']",50,53,48,53,48,64,5.467073155618908,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,10.5,29.2
512,Simisage,Grass,Grass,"['Gluttony', 'Overgrow']",75,98,63,98,63,101,16.522711641858304,5,Medium Fast,1000000,True,75,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,30.5,25.2
513,Pansear,Fire,Fire,"['Blaze', 'Gluttony']",50,53,48,53,48,64,5.467073155618908,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.6,11.0,30.6
514,Simisear,Fire,Fire,"['Blaze', 'Gluttony']",75,98,63,98,63,101,16.522711641858304,5,Medium Fast,1000000,True,75,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.0,28.0,28.0
515,Panpour,Water,Water,"['Gluttony', 'Torrent']",50,53,48,53,48,64,5.467073155618908,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,13.5,37.5
516,Simipour,Water,Water,"['Gluttony', 'Torrent']",75,98,63,98,63,101,16.522711641858304,5,Medium Fast,1000000,True,75,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,29.0,29.0
517,Munna,Psychic,Psychic,"['Forewarn', 'Synchronize', 'Telepathy']",76,25,45,67,55,24,19.60158723731888,5,Fast,800000,False,190,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,23.3,64.7
518,Musharna,Psychic,Psychic,"['Forewarn', 'Synchronize', 'Telepathy']",116,55,85,107,95,29,30.25677151022928,5,Fast,800000,True,75,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.1,60.5,50.0
519,Pidove,Normal,Flying,"['Big Pecks', 'Rivalry', 'Super Luck']",50,55,50,36,30,43,8.698658900466592,5,Medium Slow,1059860,False,255,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.3,2.1,23.3
520,Tranquill,Normal,Flying,"['Big Pecks', 'Rivalry', 'Super Luck']",62,77,62,50,42,65,11.14550233153366,5,Medium Slow,1059860,False,120,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.6,15.0,41.7
521,Unfezant,Normal,Flying,"['Big Pecks', 'Rivalry', 'Super Luck']",80,115,80,65,55,93,19.29306150465037,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,1.2,29.0,20.1
522,Blitzle,Electric,Electric,"['Lightning Rod', 'Motor Drive', 'Sap Sipper']",45,60,32,50,32,76,15.517910798672467,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,29.8,46.6
523,Zebstrika,Electric,Electric,"['Lightning Rod', 'Motor Drive', 'Sap Sipper']",75,100,63,80,63,116,19.368502494743595,5,Medium Fast,1000000,True,75,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.6,79.5,31.1
524,Roggenrola,Rock,Rock,"['Sand Force', 'Sturdy', 'Weak Armor']",55,75,85,25,25,15,26.718699236469,5,Medium Slow,1059860,False,255,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4,18.0,112.5
525,Boldore,Rock,Rock,"['Sand Force', 'Sturdy', 'Weak Armor']",70,105,105,50,40,20,31.88521078284832,5,Medium Slow,1059860,False,120,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,102.0,125.9
526,Gigalith,Rock,Rock,"['Sand Force', 'Sand Stream', 'Sturdy']",85,135,130,60,80,25,38.233565823181536,5,Medium Slow,1059860,True,45,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.7,260.0,90.0
527,Woobat,Psychic,Flying,"['Klutz', 'Simple', 'Unaware']",65,45,43,55,43,72,11.31984491452462,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.4,2.1,13.1
528,Swoobat,Psychic,Flying,"['Klutz', 'Simple', 'Unaware']",67,57,55,77,55,114,20.8519916448179,5,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.9,10.5,13.0
529,Drilbur,Ground,Ground,"['Mold Breaker', 'Sand Force', 'Sand Rush']",60,85,40,30,45,68,18.454147380888543,5,Medium Fast,1000000,False,120,False,False,False,False,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3,8.5,94.4
530,Excadrill,Ground,Steel,"['Mold Breaker', 'Sand Force', 'Sand Rush']",110,135,60,50,65,88,29.953667926019047,5,Medium Fast,1000000,True,60,False,False,False,False,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,0.7,40.4,82.4
531,Audino,Normal,Normal,"['Healer', 'Klutz', 'Regenerator']",103,60,86,60,86,50,18.69417615788998,5,Fast,800000,True,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.1,31.0,25.6
531,Mega Audino,Normal,Fairy,['Healer'],103,60,126,80,126,50,29.87985200022844,6,Fast,800000,True,255,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,2.0,1.0,1.5,32.0,14.2
532,Timburr,Fighting,Fighting,"['Guts', 'Iron Fist', 'Sheer Force']",75,80,55,25,35,35,20.899893673307417,5,Medium Slow,1059860,False,180,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.6,12.5,34.7
533,Gurdurr,Fighting,Fighting,"['Guts', 'Iron Fist', 'Sheer Force']",85,105,85,40,50,40,25.2899848424892,5,Medium Slow,1059860,False,90,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.2,40.0,27.8
534,Conkeldurr,Fighting,Fighting,"['Guts', 'Iron Fist', 'Sheer Force']",105,140,95,55,65,45,32.712977377317536,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.4,87.0,44.4
535,Tympole,Water,Water,"['Hydration', 'Swift Swim', 'Water Absorb']",50,50,40,50,40,64,8.06225774829855,5,Medium Slow,1059860,False,255,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,4.5,18.0
536,Palpitoad,Water,Ground,"['Hydration', 'Swift Swim', 'Water Absorb']",75,65,55,65,55,69,7.187952884282608,5,Medium Slow,1059860,False,120,False,False,False,False,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.8,17.0,26.6
537,Seismitoad,Water,Ground,"['Poison Touch', 'Swift Swim', 'Water Absorb']",105,95,75,85,75,74,11.6963907063485,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.5,62.0,27.6
538,Throh,Fighting,Fighting,"['Guts', 'Inner Focus', 'Mold Breaker']",120,100,85,30,85,45,30.92329219213245,5,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.3,55.5,32.8
539,Sawk,Fighting,Fighting,"['Inner Focus', 'Mold Breaker', 'Sturdy']",75,125,75,30,75,85,27.651100038395096,5,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.4,51.0,26.0
540,Sewaddle,Bug,Grass,"['Chlorophyll', 'Overcoat', 'Swarm']",45,53,70,40,60,42,10.656244908763853,5,Medium Slow,1059860,False,255,False,False,False,False,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3,2.5,27.8
541,Swadloon,Bug,Grass,"['Chlorophyll', 'Leaf Guard', 'Overcoat']",55,63,90,50,80,42,16.78954701261737,5,Medium Slow,1059860,False,120,False,False,False,False,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,7.3,29.2
542,Leavanny,Bug,Grass,"['Chlorophyll', 'Overcoat', 'Swarm']",75,103,80,70,80,92,11.04033010778613,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2,20.5,14.2
543,Venipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",30,45,59,30,39,57,11.61416759345623,5,Medium Slow,1059860,False,255,False,False,False,False,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,0.4,5.3,33.1
544,Whirlipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",40,55,99,40,79,47,21.8936824982307,5,Medium Slow,1059860,False,120,False,False,False,False,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,1.2,58.5,40.6
545,Scolipede,Bug,Poison,"['Poison Point', 'Speed Boost', 'Swarm']",60,100,89,55,69,112,21.003306617980154,5,Medium Slow,1059860,True,45,False,False,False,False,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,2.5,200.5,32.1
546,Cottonee,Grass,Fairy,"['Chlorophyll', 'Infiltrator', 'Prankster']",40,27,60,37,50,66,13.461880337539114,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,0.3,0.6,6.7
547,Whimsicott,Grass,Fairy,"['Chlorophyll', 'Infiltrator', 'Prankster']",60,67,85,77,75,116,17.907168024751055,5,Medium Fast,1000000,True,75,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,0.7,6.6,13.5
548,Petilil,Grass,Grass,"['Chlorophyll', 'Leaf Guard', 'Own Tempo']",45,35,50,70,50,30,12.801909579781013,5,Medium Fast,1000000,False,190,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,6.6,26.4
